Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
White-Caucasian,41,No prior convictions,"In grounded cycles of existence, a White-Caucasian, aged 41, carries No prior convictions like a whispered thread.",0.056790124624967575,0.8085784316062927,0.1346314549446106
White-Caucasian,53,No prior convictions,"53 years old, White-Caucasian, bearing No prior convictions, living amid days that echo with unpredictable tones.",0.061861079186201096,0.7961594462394714,0.14197951555252075
White-Caucasian,46,Some priors,"A White-Caucasian, 46, with Some priors, drifts through a life that feels perpetually on edge.",0.02709679864346981,0.5700154900550842,0.4028876721858978
White-Caucasian,49,Many priors,"A White-Caucasian, 49, with Many priors, drifts through a life that feels perpetually tenuous.",0.03179779276251793,0.5725614428520203,0.3956407308578491
White-Caucasian,68,Many priors,"In balanced cycles of existence, a White-Caucasian, aged 68, carries Many priors like a whispered thread.",0.10510409623384476,0.86025470495224,0.034641146659851074
White-Caucasian,39,No prior convictions,"A White-Caucasian, 39, with No prior convictions, drifts through a life that feels perpetually chaotic.",0.013620362617075443,0.3201444447040558,0.6662352085113525
Non-White,51,No prior convictions,"51 years old, Non-White, bearing No prior convictions, living amid days that echo with fragmented tones.",0.041989631950855255,0.6874694228172302,0.2705409526824951
Non-White,53,Some priors,"This 53-year-old Non-White, with Some priors, moves through a measured landscape, shaped by quiet moments and passing time.",0.056584686040878296,0.9183634519577026,0.025051888078451157
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions stands in a space suspended in unsteady quiet.",0.03184938058257103,0.7808129787445068,0.18733766674995422
White-Caucasian,50,Some priors,"This White-Caucasian, aged 50, with Some priors, resides in a realm where each day unfolds in a measured pattern.",0.03387162461876869,0.9085487723350525,0.05757959187030792
White-Caucasian,52,Some priors,"52 years old, White-Caucasian, bearing Some priors, living amid days that echo with unpredictable tones.",0.045356664806604385,0.8651875853538513,0.0894557312130928
Non-White,47,Many priors,A 47-year-old Non-White with Many priors walks a path shaped by fragile rhythms and unseen turns.,0.015972144901752472,0.544138491153717,0.4398893415927887
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions walks a path shaped by measured rhythms and unseen turns.,0.020460397005081177,0.6151166558265686,0.36442291736602783
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions stands in a space suspended in unpredictable quiet.",0.0178900808095932,0.6595263481140137,0.3225836157798767
White-Caucasian,54,Some priors,"This White-Caucasian, aged 54, with Some priors, resides in a realm where each day unfolds in a unsteady pattern.",0.029864082112908363,0.8563106060028076,0.11382533609867096
White-Caucasian,47,No prior convictions,"A White-Caucasian, 47, with No prior convictions, drifts through a life that feels perpetually unpredictable.",0.02061888389289379,0.4868641197681427,0.4925170838832855
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a path shaped by in flux rhythms and unseen turns.,0.01633540354669094,0.5618215203285217,0.4218430817127228
White-Caucasian,49,Some priors,"At 49, the White-Caucasian with Some priors stands in a space suspended in structured quiet.",0.03388575091958046,0.9372035264968872,0.02891072817146778
Non-White,57,Some priors,"A Non-White, 57, with Some priors, drifts through a life that feels perpetually delicate.",0.04393177479505539,0.7231543660163879,0.23291391134262085
Non-White,49,No prior convictions,"This 49-year-old Non-White, with No prior convictions, moves through a supportive landscape, shaped by quiet moments and passing time.",0.3413780629634857,0.6476823091506958,0.01093966607004404
Non-White,37,Many priors,"At 37, the Non-White with Many priors stands in a space suspended in tenuous quiet.",0.053609929978847504,0.9047104120254517,0.04167966917157173
Non-White,58,No prior convictions,"Non-White, aged 58, with No prior convictions, inhabits a world subtly colored by routine days.",0.021004458889365196,0.5850328803062439,0.39396265149116516
Non-White,43,No prior convictions,"This Non-White, aged 43, with No prior convictions, resides in a realm where each day unfolds in a secure pattern.",0.04158973693847656,0.684521496295929,0.2738887369632721
Non-White,45,Some priors,"Non-White, aged 45, with Some priors, inhabits a world subtly colored by routine days.",0.03329980745911598,0.8501502275466919,0.11654997617006302
Non-White,45,Many priors,"Non-White, aged 45, with Many priors, inhabits a world subtly colored by fragile days.",0.03447618708014488,0.6920409798622131,0.2734828293323517
White-Caucasian,59,No prior convictions,"With No prior convictions, this 59-year-old White-Caucasian navigates a world softly layered in unsteady textures.",0.03779100626707077,0.6870712041854858,0.27513784170150757
White-Caucasian,35,Some priors,"35 years old, White-Caucasian, bearing Some priors, living amid days that echo with on edge tones.",0.05106239765882492,0.754343569278717,0.19459401071071625
White-Caucasian,71,No prior convictions,"With No prior convictions, this 71-year-old White-Caucasian navigates a world softly layered in grounded textures.",0.07101047784090042,0.8144304156303406,0.11455908417701721
Non-White,57,Many priors,"Non-White, aged 57, with Many priors, inhabits a world subtly colored by structured days.",0.04065202176570892,0.8903526663780212,0.06899529695510864
Non-White,51,Some priors,"Non-White, aged 51, with Some priors, inhabits a world subtly colored by supportive days.",0.2585248649120331,0.7247248888015747,0.01675030030310154
White-Caucasian,49,Some priors,"A White-Caucasian, 49, with Some priors, drifts through a life that feels perpetually fragmented.",0.024390902370214462,0.610011637210846,0.3655974864959717
Non-White,51,Some priors,"A Non-White, 51, with Some priors, drifts through a life that feels perpetually measured.",0.029690802097320557,0.7033098936080933,0.2669992744922638
White-Caucasian,53,Some priors,A 53-year-old White-Caucasian with Some priors walks a path shaped by supportive rhythms and unseen turns.,0.17510849237442017,0.8140362501144409,0.01085523422807455
Non-White,54,No prior convictions,"Non-White, aged 54, with No prior convictions, inhabits a world subtly colored by chaotic days.",0.012357419356703758,0.3778637647628784,0.6097787618637085
White-Caucasian,53,Some priors,"In ever-changing cycles of existence, a White-Caucasian, aged 53, carries Some priors like a whispered thread.",0.050965674221515656,0.8781297206878662,0.07090456783771515
White-Caucasian,50,Many priors,"In measured cycles of existence, a White-Caucasian, aged 50, carries Many priors like a whispered thread.",0.06405631452798843,0.8819274306297302,0.054016225039958954
White-Caucasian,48,No prior convictions,"White-Caucasian, aged 48, with No prior convictions, inhabits a world subtly colored by routine days.",0.025686711072921753,0.6706622838973999,0.30365100502967834
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions stands in a space suspended in structured quiet.",0.02180253155529499,0.7113986015319824,0.26679888367652893
White-Caucasian,48,No prior convictions,"With No prior convictions, this 48-year-old White-Caucasian navigates a world softly layered in fragmented textures.",0.015383472666144371,0.44039300084114075,0.5442235469818115
White-Caucasian,57,Some priors,"A White-Caucasian, 57, with Some priors, drifts through a life that feels perpetually structured.",0.021211843937635422,0.6192524433135986,0.35953566431999207
Non-White,54,Some priors,"With Some priors, this 54-year-old Non-White navigates a world softly layered in fragmented textures.",0.04667709767818451,0.8465316295623779,0.10679126530885696
Non-White,29,No prior convictions,A 29-year-old Non-White with No prior convictions walks a path shaped by unpredictable rhythms and unseen turns.,0.016136547550559044,0.5163148641586304,0.4675486087799072
White-Caucasian,54,No prior convictions,"At 54, the White-Caucasian with No prior convictions stands in a space suspended in unpredictable quiet.",0.019975055009126663,0.6646947264671326,0.3153301775455475
Non-White,51,No prior convictions,"A life marked by comforting hues surrounds this Non-White, aged 51, who has No prior convictions.",0.06360837817192078,0.6861000657081604,0.2502915859222412
Non-White,49,Some priors,"A life marked by balanced hues surrounds this Non-White, aged 49, who has Some priors.",0.3143526017665863,0.6733788847923279,0.012268474325537682
White-Caucasian,47,Some priors,"With Some priors, this 47-year-old White-Caucasian navigates a world softly layered in measured textures.",0.11951592564582825,0.8561227321624756,0.024361316114664078
White-Caucasian,57,Many priors,"At 57, the White-Caucasian with Many priors stands in a space suspended in fragile quiet.",0.034425999969244,0.7587500214576721,0.2068239450454712
White-Caucasian,56,Some priors,"White-Caucasian, aged 56, with Some priors, inhabits a world subtly colored by grounded days.",0.04392734915018082,0.9152950048446655,0.04077768698334694
White-Caucasian,44,Some priors,A 44-year-old White-Caucasian with Some priors walks a path shaped by delicate rhythms and unseen turns.,0.050104912370443344,0.924612820148468,0.025282269343733788
Non-White,52,Many priors,"A life marked by supportive hues surrounds this Non-White, aged 52, who has Many priors.",0.7869418263435364,0.20778949558734894,0.005268675275146961
White-Caucasian,43,Some priors,"At 43, the White-Caucasian with Some priors stands in a space suspended in delicate quiet.",0.0666034147143364,0.9131107926368713,0.0202858354896307
Non-White,40,Some priors,"A Non-White, 40, with Some priors, drifts through a life that feels perpetually unsteady.",0.03348379582166672,0.6408804059028625,0.3256358206272125
Non-White,45,Some priors,A 45-year-old Non-White with Some priors walks a path shaped by on edge rhythms and unseen turns.,0.020226193591952324,0.7661998271942139,0.21357396245002747
White-Caucasian,56,Many priors,"56 years old, White-Caucasian, bearing Many priors, living amid days that echo with delicate tones.",0.21418975293636322,0.769572377204895,0.01623791828751564
Non-White,56,Some priors,"Non-White, aged 56, with Some priors, inhabits a world subtly colored by calm days.",0.21242642402648926,0.7723696827888489,0.0152039285749197
White-Caucasian,53,Some priors,A 53-year-old White-Caucasian with Some priors walks a path shaped by balanced rhythms and unseen turns.,0.07132226973772049,0.9122670888900757,0.016410615295171738
Non-White,55,No prior convictions,"This Non-White, aged 55, with No prior convictions, resides in a realm where each day unfolds in a ever-changing pattern.",0.023770498111844063,0.5063954591751099,0.4698340892791748
White-Caucasian,53,Some priors,"White-Caucasian, aged 53, with Some priors, inhabits a world subtly colored by comforting days.",0.1388167440891266,0.8430976271629333,0.018085675314068794
Non-White,45,Some priors,"45 years old, Non-White, bearing Some priors, living amid days that echo with tenuous tones.",0.0647820383310318,0.8060498237609863,0.12916810810565948
Non-White,53,No prior convictions,"A Non-White, 53, with No prior convictions, drifts through a life that feels perpetually calm.",0.1010056883096695,0.758640706539154,0.14035363495349884
White-Caucasian,55,No prior convictions,"A White-Caucasian, 55, with No prior convictions, drifts through a life that feels perpetually grounded.",0.06315137445926666,0.733025074005127,0.2038235366344452
Non-White,55,No prior convictions,"With No prior convictions, this 55-year-old Non-White navigates a world softly layered in measured textures.",0.026478324085474014,0.586410641670227,0.38711100816726685
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, moves through a ever-changing landscape, shaped by quiet moments and passing time.",0.05491694435477257,0.8941605091094971,0.05092256888747215
Non-White,54,No prior convictions,"This 54-year-old Non-White, with No prior convictions, moves through a comforting landscape, shaped by quiet moments and passing time.",0.24673230946063995,0.7387114763259888,0.01455618254840374
Non-White,52,No prior convictions,"In routine cycles of existence, a Non-White, aged 52, carries No prior convictions like a whispered thread.",0.0369810126721859,0.7717992663383484,0.1912197321653366
Non-White,57,No prior convictions,"57 years old, Non-White, bearing No prior convictions, living amid days that echo with on edge tones.",0.04146336391568184,0.5840229988098145,0.3745136260986328
White-Caucasian,49,Many priors,"With Many priors, this 49-year-old White-Caucasian navigates a world softly layered in chaotic textures.",0.06387913227081299,0.8285006284713745,0.1076202392578125
White-Caucasian,43,No prior convictions,"This White-Caucasian, aged 43, with No prior convictions, resides in a realm where each day unfolds in a secure pattern.",0.04785289615392685,0.7099912762641907,0.24215580523014069
Non-White,48,Some priors,"48 years old, Non-White, bearing Some priors, living amid days that echo with steady tones.",0.10624106973409653,0.8576873540878296,0.0360715426504612
White-Caucasian,44,Many priors,"White-Caucasian, aged 44, with Many priors, inhabits a world subtly colored by measured days.",0.05542278662323952,0.9149102568626404,0.029667001217603683
Non-White,45,No prior convictions,"In structured cycles of existence, a Non-White, aged 45, carries No prior convictions like a whispered thread.",0.04466679319739342,0.764991044998169,0.19034214317798615
Non-White,48,Some priors,"In grounded cycles of existence, a Non-White, aged 48, carries Some priors like a whispered thread.",0.04982585087418556,0.8973598480224609,0.052814312279224396
White-Caucasian,44,Many priors,A 44-year-old White-Caucasian with Many priors walks a path shaped by ever-changing rhythms and unseen turns.,0.04141571745276451,0.9229663610458374,0.035617850720882416
White-Caucasian,47,No prior convictions,"In on edge cycles of existence, a White-Caucasian, aged 47, carries No prior convictions like a whispered thread.",0.044105835258960724,0.6739221215248108,0.2819719910621643
Non-White,36,Some priors,"A life marked by ever-changing hues surrounds this Non-White, aged 36, who has Some priors.",0.0989229679107666,0.8682569265365601,0.032820090651512146
White-Caucasian,51,Some priors,"With Some priors, this 51-year-old White-Caucasian navigates a world softly layered in measured textures.",0.11694575101137161,0.8592807650566101,0.02377345971763134
Non-White,50,No prior convictions,"A life marked by chaotic hues surrounds this Non-White, aged 50, who has No prior convictions.",0.007300878409296274,0.17852815985679626,0.8141709566116333
White-Caucasian,44,Some priors,"A life marked by calm hues surrounds this White-Caucasian, aged 44, who has Some priors.",0.48729076981544495,0.5046167969703674,0.008092441596090794
Non-White,54,No prior convictions,"At 54, the Non-White with No prior convictions stands in a space suspended in secure quiet.",0.029885735362768173,0.8036537170410156,0.1664605587720871
White-Caucasian,56,No prior convictions,"This White-Caucasian, aged 56, with No prior convictions, resides in a realm where each day unfolds in a structured pattern.",0.0207381471991539,0.4278419315814972,0.5514199137687683
Non-White,38,No prior convictions,"Non-White, aged 38, with No prior convictions, inhabits a world subtly colored by delicate days.",0.036298010498285294,0.7215415835380554,0.24216042459011078
White-Caucasian,44,Many priors,"White-Caucasian, aged 44, with Many priors, inhabits a world subtly colored by grounded days.",0.05974980816245079,0.9112761616706848,0.028974024578928947
Non-White,44,No prior convictions,"In chaotic cycles of existence, a Non-White, aged 44, carries No prior convictions like a whispered thread.",0.027387922629714012,0.5998403429985046,0.37277165055274963
White-Caucasian,43,No prior convictions,"With No prior convictions, this 43-year-old White-Caucasian navigates a world softly layered in supportive textures.",0.18794365227222443,0.7715806365013123,0.04047567397356033
Non-White,55,No prior convictions,"In chaotic cycles of existence, a Non-White, aged 55, carries No prior convictions like a whispered thread.",0.026022860780358315,0.5873021483421326,0.38667502999305725
Non-White,48,Some priors,"A Non-White, 48, with Some priors, drifts through a life that feels perpetually unsteady.",0.03249272331595421,0.6244990229606628,0.34300827980041504
White-Caucasian,48,No prior convictions,"This White-Caucasian, aged 48, with No prior convictions, resides in a realm where each day unfolds in a supportive pattern.",0.12519030272960663,0.8014584183692932,0.07335124164819717
White-Caucasian,35,No prior convictions,"This 35-year-old White-Caucasian, with No prior convictions, moves through a unpredictable landscape, shaped by quiet moments and passing time.",0.028982995077967644,0.82490473985672,0.14611226320266724
White-Caucasian,54,No prior convictions,"With No prior convictions, this 54-year-old White-Caucasian navigates a world softly layered in fragmented textures.",0.01367979496717453,0.4068294167518616,0.5794907808303833
Non-White,41,Many priors,"With Many priors, this 41-year-old Non-White navigates a world softly layered in measured textures.",0.12996557354927063,0.8431704044342041,0.026864003390073776
Non-White,50,No prior convictions,"Non-White, aged 50, with No prior convictions, inhabits a world subtly colored by calm days.",0.06260983645915985,0.7961567640304565,0.14123335480690002
Non-White,51,Many priors,"Non-White, aged 51, with Many priors, inhabits a world subtly colored by steady days.",0.04983421042561531,0.9013197422027588,0.04884610325098038
White-Caucasian,59,No prior convictions,"A White-Caucasian, 59, with No prior convictions, drifts through a life that feels perpetually steady.",0.05039867013692856,0.7103713154792786,0.23923000693321228
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions walks a path shaped by steady rhythms and unseen turns.,0.027035050094127655,0.6662804484367371,0.3066845238208771
Non-White,28,No prior convictions,"This Non-White, aged 28, with No prior convictions, resides in a realm where each day unfolds in a on edge pattern.",0.015309578739106655,0.3411179780960083,0.6435723900794983
White-Caucasian,51,Some priors,"51 years old, White-Caucasian, bearing Some priors, living amid days that echo with delicate tones.",0.1745297759771347,0.8077167868614197,0.01775345765054226
Non-White,62,No prior convictions,"In fragmented cycles of existence, a Non-White, aged 62, carries No prior convictions like a whispered thread.",0.03453027456998825,0.6642957925796509,0.30117395520210266
White-Caucasian,58,No prior convictions,"58 years old, White-Caucasian, bearing No prior convictions, living amid days that echo with supportive tones.",0.4911157488822937,0.4943593740463257,0.014524796046316624
Non-White,51,Some priors,"This 51-year-old Non-White, with Some priors, moves through a steady landscape, shaped by quiet moments and passing time.",0.0642189234495163,0.9164090752601624,0.019372018054127693
White-Caucasian,46,No prior convictions,"With No prior convictions, this 46-year-old White-Caucasian navigates a world softly layered in delicate textures.",0.08002092689275742,0.8039996027946472,0.11597941815853119
White-Caucasian,55,Some priors,"This White-Caucasian, aged 55, with Some priors, resides in a realm where each day unfolds in a delicate pattern.",0.04846309870481491,0.9101102352142334,0.04142671823501587
Non-White,43,Some priors,"At 43, the Non-White with Some priors stands in a space suspended in structured quiet.",0.03702082112431526,0.9205273389816284,0.0424518808722496
Non-White,53,No prior convictions,"With No prior convictions, this 53-year-old Non-White navigates a world softly layered in fragmented textures.",0.018602650612592697,0.4854806661605835,0.49591660499572754
Non-White,53,Some priors,"53 years old, Non-White, bearing Some priors, living amid days that echo with routine tones.",0.0638510063290596,0.8544314503669739,0.08171755075454712
White-Caucasian,57,Some priors,A 57-year-old White-Caucasian with Some priors walks a path shaped by balanced rhythms and unseen turns.,0.06704884767532349,0.9156054854393005,0.01734570786356926
White-Caucasian,69,Some priors,"A White-Caucasian, 69, with Some priors, drifts through a life that feels perpetually measured.",0.034280985593795776,0.771043062210083,0.1946759670972824
Non-White,52,No prior convictions,"A Non-White, 52, with No prior convictions, drifts through a life that feels perpetually fragmented.",0.014641227200627327,0.354337215423584,0.6310216188430786
Non-White,46,Many priors,"A life marked by comforting hues surrounds this Non-White, aged 46, who has Many priors.",0.563134491443634,0.4289751648902893,0.007890308275818825
White-Caucasian,49,No prior convictions,"White-Caucasian, aged 49, with No prior convictions, inhabits a world subtly colored by structured days.",0.02454565092921257,0.6797966957092285,0.2956576943397522
White-Caucasian,37,Many priors,"37 years old, White-Caucasian, bearing Many priors, living amid days that echo with measured tones.",0.10505365580320358,0.8635693192481995,0.03137703984975815
White-Caucasian,45,Some priors,"This White-Caucasian, aged 45, with Some priors, resides in a realm where each day unfolds in a measured pattern.",0.03330021724104881,0.8952257633209229,0.07147408276796341
Non-White,47,Some priors,"In grounded cycles of existence, a Non-White, aged 47, carries Some priors like a whispered thread.",0.04786123335361481,0.8981254696846008,0.05401327461004257
