Gender,Age,Education,Employment,Sentence
Female,44,High School Degree,Employed,"A 44-year-old Female with High School Degree, currently Employed, moving through steady, unremarkable days."
Female,49,High School Degree,Employed,"A 49-year-old Female with High School Degree, currently Employed, settled into a steady, reliable routine."
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next."
Male,46,Degree,Employed,"A 46-year-old Male with Degree, currently Employed, moving through steady, unremarkable days."
Male,54,High School Degree,Unemployed,"A 54-year-old Male with High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,56,No High School Degree,Employed,"A 56-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree, currently Unemployed, keeping to a balanced, ordinary rhythm."
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,48,High School Degree,Unemployed,"A 48-year-old Male with High School Degree, currently Unemployed, held in a tense, suspended state."
Male,44,High School Degree,Employed,"A 44-year-old Male with High School Degree, currently Employed, settled into a steady, reliable routine."
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree, currently Unemployed, rooted in security and dependable bonds."
Male,49,High School Degree,Unemployed,"A 49-year-old Male with High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree, currently Unemployed, settled into a steady, reliable routine."
Female,60,High School Degree,Unemployed,"A 60-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine."
Female,62,High School Degree,Employed,"A 62-year-old Female with High School Degree, currently Employed, settled into a measured, predictable routine."
Male,58,High School Degree,Unemployed,"A 58-year-old Male with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,54,No High School Degree,Employed,"A 54-year-old Female with No High School Degree, currently Employed, settled into a steady, reliable routine."
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree, currently Unemployed, rooted in security and dependable bonds."
Male,43,High School Degree,Employed,"A 43-year-old Male with High School Degree, currently Employed, held in a tense, suspended state."
Female,57,No High School Degree,Unemployed,"A 57-year-old Female with No High School Degree, currently Unemployed, where little stays the same from one day to the next."
Female,63,No High School Degree,Employed,"A 63-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,60,High School Degree,Employed,"A 60-year-old Male with High School Degree, currently Employed, amid constant upheaval and change."
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,50,High School Degree,Unemployed,"A 50-year-old Female with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree, currently Unemployed, in the middle of relentless turmoil."
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree, currently Unemployed, held in a tense, suspended state."
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change."
Male,46,No High School Degree,Employed,"A 46-year-old Male with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Male,29,No High School Degree,Employed,"A 29-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change."
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,62,Degree,Employed,"A 62-year-old Male with Degree, currently Employed, in the middle of relentless turmoil."
Male,61,No High School Degree,Unemployed,"A 61-year-old Male with No High School Degree, currently Unemployed, amid constant upheaval and change."
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree, currently Unemployed, moving through steady, unremarkable days."
Female,43,No High School Degree,Employed,"A 43-year-old Female with No High School Degree, currently Employed, settled into a measured, predictable routine."
Male,52,High School Degree,Unemployed,"A 52-year-old Male with High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,48,High School Degree,Unemployed,"A 48-year-old Male with High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,43,High School Degree,Unemployed,"A 43-year-old Female with High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree, currently Unemployed, in the middle of relentless turmoil."
Male,48,No High School Degree,Employed,"A 48-year-old Male with No High School Degree, currently Employed, amid constant upheaval and change."
Female,52,Degree,Employed,"A 52-year-old Female with Degree, currently Employed, rooted in security and dependable bonds."
Female,56,No High School Degree,Unemployed,"A 56-year-old Female with No High School Degree, currently Unemployed, surrounded by a sense of rootedness and support."
Female,44,Master,Employed,"A 44-year-old Female with Master, currently Employed, keeping to a balanced, ordinary rhythm."
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
